lang,doc_key,from_id,to_id,text,author_name,year_birth,year_death,from_placename,from_latitude,from_longitude,from_type,from_type_d,to_placename,to_latitude,to_longitude,to_type,to_type_d,text_long,id_short
cs,0870_0001-0000-0000-0004-0000,Q163329,Q79,Z Kanaanu do Egypta,"Rubeš, František Jaromír",1814,1853,Canaan,32.766667,35.333333,ancient region,ancient region,Egypt,27,29,country,country," Po potopě přijde k nám# Sem a Jafet a pan Chám ;# Pak nás hubené a bledé# Z Kanaanu do Egypta vede ,# Vypravuje široké a dlouhé historie ,# Jaké Židé měli mizerie ;# Dává stavět z cihel pyramidy ,",cs-43604
cs,0880_0001-0000-0000-0002-0002,Q15682,Q15,Z Kadixu jsme do Afriky,"Vinařický, Karel Alois",1803,1869,Cádiz,36.535,-6.2975,city,city,Africa,21.09375,7.1881,continent,continent," Tam mi vzdali hlučnou chválu ,# A mé odměnili snažení .# Jak mile se plachty lodní naduly ,# Z Kadixu jsme do Afriky přepluli .# V Tangeru prodlévá Jan# Čekaje , můj přijme - li se plán .# Naše věc jest jeho stejná péče ,",cs-44080
cs,0883_0001-0003-0001-0010-0000,Q35600,Q157290,Od Urálu do Šumavy,"Sládek, Josef Václav",1845,1912,Ural Mountains,60,59,mountain,mountain,Bohemian Forest,49,13.5,mountain,mountain," každý z nás je jinam nesen . –# Proti nám jsou všichni v zbroji ,# my nebyli nikdy svoji !# Od Urálu do Šumavy ,# k vlnám Baltu od Adrie ,# kde jen Slávské srdce bije ,# není , které nechuraví –",cs-44290
cs,0883_0001-0003-0001-0010-0000,Q157290,Q545,"Od Urálu do Šumavy , k vlnám Baltu","Sládek, Josef Václav",1845,1912,Bohemian Forest,49,13.5,mountain,mountain,Baltic Sea,58,20,sea,sea," každý z nás je jinam nesen . –# Proti nám jsou všichni v zbroji ,# my nebyli nikdy svoji !# Od Urálu do Šumavy ,# k vlnám Baltu od Adrie ,# kde jen Slávské srdce bije ,# není , které nechuraví –# Každý na nás cos si vlastní :",cs-44290
cs,0888_0001-0000-0000-0041-0000,Q43453,Q470380,od Plzně až do Přerova,"Sládek, Josef Václav",1845,1912,Plzeň,49.741388888889,13.3825,city,city,Přerov,49.455555555556,17.451111111111,city,city," to je selka veselá ,# od Plzně až do Přerova# žeť by rovné neměla !# Ráno vstane sotva svítá# jako dobrá hodina",cs-44569
cs,0888_0001-0000-0000-0041-0000,Q43453,Q470380,od Plzně až ku Přerovu,"Sládek, Josef Václav",1845,1912,Plzeň,49.741388888889,13.3825,city,city,Přerov,49.455555555556,17.451111111111,city,city," muži dodá kuráže !# Tak tu selku Kymličkovu# jednu každý na statek , –# od Plzně až ku Přerovu",cs-44569
cs,0888_0001-0000-0000-0068-0000,Q168234,Q393474,Od Zbirova k Žebráku,"Sládek, Josef Václav",1845,1912,Zbiroh,49.860330117712,13.772679609569,city,city,Žebrák,49.87582737845,13.897408903752,city,city,"Od Zbirova k Žebráku# cesta plna tabáku ;# šel tam tady náš pan vrchní ,# trousil se mu ze fraku .",cs-44596
cs,0888_0001-0000-0000-0068-0000,Q168234,Q1972068,od Zbirova do Točníka,"Sládek, Josef Václav",1845,1912,Zbiroh,49.860330117712,13.772679609569,city,city,Točník,49.885483501475,13.882830095153,village,village," trousil se mu ze fraku .# On šel napřed , – z povzdáli# mušketýři šňupali ;# od Zbirova do Točníka",cs-44596
cs,0896_0001-0000-0000-0001-0000,Q157290,Q194263,od Šumavy až k Tatrám v,"Sládek, Josef Václav",1845,1912,Bohemian Forest,49,13.5,mountain,mountain,Tatra Mountains,49.177777777778,19.908333333333,mountain,mountain," jejž za otčinu Bůh nám přál ,# kde rudobílé barvy vlají# od Šumavy až k Tatrám v dál ,# kde jako zvonů sladké hraní# zní slávský jazyk horstvem , plání ,# kde podle bratra stojí brat ,",cs-45835
cs,0954_0001-0001-0000-0006-0000,Q674016,Q131574,od Pradědu až k pěnné Vltavě,"Rypáček, František Jaroslav",1853,1917,Praděd,50.0831944444444,17.2308611111111,mountain,mountain,Vltava,50.34769,14.474382,river,river," A zázrak stal se – čarné tvoje tony# se rozléhají s Tater k Šumavě ,# svým sladkým zvukem blažíš miliony# od Pradědu až k pěnné Vltavě ,# až tam , kde Dyje v Moravu se vpíjí ,# tvůj hlahol plesá českou melodií !# Má řeči materská , má řeči tklivá ,",cs-49747
cs,0954_0001-0003-0000-0019-0000,Q13924,Q214644,od Adrie až k strmým chlumům Krkonošských hor,"Rypáček, František Jaroslav",1853,1917,Adriatic Sea,42.775833,15.426111,sea,sea,Giant Mountains,50.75,15.583333,mountain,mountain," kdy starší sestře vrácen stkvělý dar !# Jásejte s námi , četní národové ,# jež mocným křídlem chrání Austrie ,# ať svorný ples se line od Adrie# až k strmým chlumům Krkonošských hor ,# ať jedna radosť letí od Šumavy# až k šedým Alpům do tyrolských skal ,# ať jedna hymna hlaholem se nese",cs-49822
cs,0954_0001-0003-0000-0019-0000,Q157290,Q1286,od Šumavy až k šedým Alpům,"Rypáček, František Jaroslav",1853,1917,Bohemian Forest,49,13.5,mountain,mountain,Alps,46.5780555555556,8.615,mountain,mountain," jež mocným křídlem chrání Austrie ,# ať svorný ples se line od Adrie# až k strmým chlumům Krkonošských hor ,# ať jedna radosť letí od Šumavy# až k šedým Alpům do tyrolských skal ,# ať jedna hymna hlaholem se nese# po celé velké vlasti Habsburské ,# jak zřejmý výraz uznalého přání ,",cs-49822
cs,0955_0001-0000-0000-0026-0000,Q1008595,Q131574,Od Vrchlabí k Vltavě,"Tichý, Josef",1801,1878,Vrchlabí,50.627013945049,15.609473689336,city,city,Vltava,50.34769,14.474382,river,river," Tam kde Labe stříbrošedé# Hučící své proudy vede# S hor spěchajíc chvátavě# Od Vrchlabí k Vltavě :# Tam , o tam je krásná vlast má ,# Tam v tom ráji domov můj !# Kde vlast je má , kde domov můj ? –",cs-49850
cs,0969_0001-0002-0000-0038-0000,Q157290,Q5955,Od Šumavy k Altaj -,"Tomíček, Jan Slavomír",1806,1866,Bohemian Forest,49,13.5,mountain,mountain,Altai Mountains,49,89,mountain,mountain," Ze dvou světů již se utvoří# Duše mladá – kouzlo duše vnadné .# Žive , žive , jarem zase mladne# Od Šumavy k Altaj - pohoří ;# Sílou světopojnou zahoří# Jarobujné srdce její ladné .# Hory zvučí , kloní se jí háje ,",cs-50481
cs,0971_0001-0000-0000-0001-0006,Q83241,Q104028,z Galílee na ta slova do země Judské,"Táborský, František",1858,1940,Galilee,32.76,35.527,region,region,Judea,31.698889,35.306389,ancient region,ancient region," svět všecek s národy .# I šli všichni , by z nich zapsali každého ,# každý do města svojeho .# Šel pak i Josef z Galílee na ta slova# do země Judské , města Davidova ,# jež slove Betlémem ,# by zapsán byl s Marií , sobě snoubenou# manželkou , těhotnou .",cs-50574
cs,0971_0001-0000-0000-0001-0006,Q5776,Q5776,z Betléma já do Betléma,"Táborský, František",1858,1940,Bethlehem,31.704444444444,35.206111111111,city,city,Bethlehem,31.704444444444,35.206111111111,city,city," do Betléma , jenž jest Východem ,# odkud zjasněn vyjde národ s národem .# Na křídla se okovy mé mění ,# z Betléma já do Betléma k vám# nový život vítat pospíchám ,# moji věrní , moji vyvolení .# Do našeho Betléma jdu k vám ,",cs-50574
cs,0980_0001-0000-0000-0001-0002,Q37985,Q34713,"z Korutanska , i po arciknězi Solnohradu","Tůma, Jan Václav",1846,1910,Carinthia,46.7525,13.8617,region,region,Salzburg,47.8,13.045,city,city," po všech pánech , rytířích a městech# vyzvat národ na boj trestající .# I po Otě z Branibor markrabí ,# i po vojevodě z Korutanska ,# i po arciknězi Solnohradu ,# i po jiných mnohých vojevodech ,# aby by plnili své povinnosti# a s ním táhli proti Uhrům divým .",cs-51020
cs,0982_0001-0001-0001-0008-0000,Q60956,Q2915661,od Askalonu ke bránám Rámy,H. Uden,1847,1930,Ashkelon,31.665833333333,34.566388888889,city,city,Rameh,32.93925,35.367113888889,village,village," kdo chce pánem zváti se , či zdáti .# Šerá mlha houstla nad vodami ,# podryli ti půdu pod nohami# od Askalonu ke bránám Rámy .# Zpronevěra zprvu líně kráčí ,# za chvíli jí běhoun sotva stačí ,# a již letí jako křídlo dračí .",cs-51039
cs,0985_0001-0001-0000-0005-0000,Q617511,Q171080,Od Sněžky až ku Kotarské věži,"Uhlíř, Josef",1822,1904,Sněžka,50.736111111111,15.740277777778,mountain,mountain,Kotor,42.42539,18.771191,city,city," Předc jen skrovnou oněch zřím tu části ;# Většina jich ducha hřivnou těží# Po daleké , všerakouské vlasti# Od Sněžky až ku Kotarské věži .# Hlásají - tě jedni slovo Boží ,# Druzí nad zákonem strážně bdějí ;# Jiní opět k chorobnému loži",cs-51312
cs,0996_0001-0000-0000-0005-0007,Q15,Q46,z mládí z pouště Afrikánské do Evropy,"Vinařický, Karel Alois",1803,1869,Africa,21.09375,7.1881,continent,continent,Europe,48.690959,9.14062,continent,continent," Rodiny Oraň - Utanské# pravý potomek –# a však pastorek ,# z mládí z pouště Afrikánské# do Evropy zavlečen ,# byl jsem v pověstné menažerii# v tanci vycvičen .# Sjezdil jsem v tom zajetí",cs-51884
cs,0996_0001-0000-0000-0005-0007,Q15,Q46,z pouště Afrikánské do Evropy,"Vinařický, Karel Alois",1803,1869,Africa,21.09375,7.1881,continent,continent,Europe,48.690959,9.14062,continent,continent," Rodiny Oraň - Utanské# pravý potomek –# a však pastorek ,# z mládí z pouště Afrikánské# do Evropy zavlečen ,# byl jsem v pověstné menažerii# v tanci vycvičen .# Sjezdil jsem v tom zajetí",cs-51884
cs,0998_0001-0003-0000-0018-0000,Q43266,Q213,Z Moravy k nám do Čech,"Vinařický, Karel Alois",1803,1869,Moravia,49.5,17,region,land,Czech Republic,50,15,country,country," sta set zvonů hlaholí ;# tisícletým hodem ctíme# slovanské apoštoly .# Z Moravy k nám do Čech přešla# svatá víra Kristova ,# odtuď našim dědům vzešla# hvězda ta třikrálová .",cs-51990
cs,1000_0001-0001-0000-0013-0000,Q545,Q13924,z Baltu k Adrii,"Vlk, Jan",1822,1896,Baltic Sea,58,20,sea,sea,Adriatic Sea,42.775833,15.426111,sea,sea," jednu máme lásku ,# jeden máme hněv .# Od ledu k Balkánu ,# z Baltu k Adrii ,# z českých hor do Tater# jeden hlas ať zní :# Jednu mějme vůli ,",cs-52017
cs,1001_0001-0000-0000-0001-0002,Q23522,Q4110,z hor Balkanských lůna Až k Arkoně Baltem,"Vocel, Jan Erazim",1803,1871,Balkans,42,22,region,land,Cape Arkona,54.676388888889,13.437777777778,cape,cape," Stojí Slavie ! – tak zněla# Odpověd , již nejtajnější struna# Přírody mi zde též k sluchu nese ,# Struna , kteráž z hor Balkanských lůna# Až k Arkoně Baltem rvané pne se ! –# Hledal jsem v Slovanské národnosti# Símě slávoskvělé budoucnosti ,# Chtěl jsem dospět k života poznání :",cs-52052
cs,1008_0001-0004-0000-0005-0000,Q41,Q14314,"z Řecka jakýs poutník přišel , do Sanjaga","Vrchlický, Jaroslav",1853,1912,Greece,38.5,23,country,country,Santiago de Compostela,42.883333333333,-8.5333333333333,city,city," nahý zbyl jim život , a ten# král jim zpět dal v okamžení .# V této době obležení ,# z Řecka jakýs poutník přišel ,# do Sanjaga , jenž o světci# mnoho zázračného slyšel .# Astiáno jeho jméno ,# biskup všemi zván byl kolem ,",cs-52431
cs,1008_0001-0011-0000-0012-0000,Q4040,Q8818,z Arragonu dědicovi . Do Valencie,"Vrchlický, Jaroslav",1853,1912,Aragon,41,-1,region,region,Valencia,39.47,-0.376388888888889,city,city," Doňu Sol , jež mladší byla ,# svojí Don Pedro chtěl zváti ,# Sančovi by dal ji princi# z Arragonu dědicovi .# Do Valencie Cid táhnul# s čackým srdcem , čilé mysle ,# zhanobené dcery svoje",cs-52489
cs,1019_0001-0001-0000-0001-0003,Q35600,Q48,od Urálu větrů křídlem ku Byzanci . Na pobřeží Asiatském,"Vrchlický, Jaroslav",1853,1912,Ural Mountains,60,59,mountain,mountain,Asia,43.6811111111111,87.3311111111111,continent,continent," kam přilétl , psové vyli .# Strach a nářky , kvil a kletby# před sebou hnal v divém zmatku ,# a tak letěl od Urálu# větrů křídlem ku Byzanci .# Na pobřeží Asiatském# celá města stojí prázdná ,# lodě hnijí ve přístavech ,# na ulicích lidská těla .",cs-53196
cs,1022_0001-0004-0000-0003-0000,Q427604,Q616334,Od Petřína k Vyšehradu,"Vrchlický, Jaroslav",1853,1912,Petřín,50.083611111111,14.395277777778,mountain,mountain,Vyšehrad,50.064427188,14.417644214,castle/fort,historic fort,Od Petřína k Vyšehradu# davem ku knížeti# na peruti lidských řečí# divná pověst letí :,cs-53444
cs,1023_0001-0000-0000-0001-0003,Q202422,Q180918,"z Lapethy , Kuria i Salaminy vše valilo se do Pafu","Vrchlický, Jaroslav",1853,1912,Salamis Island,37.9380555555556,23.4852777777778,island,island,Paphos,34.77612852,32.42651039,city,city," se dostal na Cypr , leč velmi záhy# zvěst rozletla se krajem : „ Hilarion ,# mnich zázračný , je zde , “ a opět v davech# z Lapethy , Kuria i Salaminy# vše valilo se do Pafu , kde bydlil .# A jako všady slepým zrak on vracel ,# a chromým sílu v zmrzačené oudy .# Den dvacátý tak minul , unavený",cs-53459
cs,1035_0001-0004-0000-0023-0000,Q215573,Q3812,od Beskyd lítá k Celebesu,"Vrchlický, Jaroslav",1853,1912,Beskids,49.41666667,20.25,mountain,mountain,Sulawesi,-2,121,island,island," byť vjel mi ďábel do pačesů –# Vždy pili jsme a budem pít !# Ó pěvci , větrný jichž stán# od Beskyd lítá k Celebesu ,# již pojídáte marcipán# a srkáte Mus nektar v plesu ,# hoj , kterak vaším copem třesu !",cs-54489
cs,1041_0001-0002-0000-0001-0000,Q378120,Q427604,od Žižkova ku Petřínu,"Vrchlický, Jaroslav",1853,1912,Žižkov,50.0872,14.4628,city part,city part,Petřín,50.083611111111,14.395277777778,mountain,mountain, od Žižkova ku Petřínu !# Jako zázrak jiných světů# leží Praha v strání klínu .# Jak labutě mraky v letu,cs-54752
cs,1042_0001-0007-0000-0007-0000,Q40059,Q131574,od Jordanských břehů jež vedla k břehům Vltavy,"Vrchlický, Jaroslav",1853,1912,Jordan River,31.761388888889,35.558333333333,river,river,Vltava,50.34769,14.474382,river,river,"Dlaň , vaše dědy od Jordanských břehů# jež vedla k břehům Vltavy a Labe# v zlém dešti urážek a v důtek šlehu ,# z vás kdysi velkých udělala slabé ,# ta ruka drtící , jak žernov těžká ,",cs-54876
cs,1045_0001-0001-0000-0011-0000,Q812,Q85,od Floridy do Kahýry,"Vrchlický, Jaroslav",1853,1912,Florida,28.133333333333,-81.631666666667,region,region,Cairo,30.0444444444444,31.2358333333333,city,city," Já prošel světa obor širý ,# žen krásných pravý znalec jsem ,# já pouště zřel i moře víry ,# leč od Floridy do Kahýry ,# všech krása proti tvé jest snem .# Jen cudně skláněj víčka očí ,# šat ňader zvedej pomalu !",cs-55082
cs,1047_0001-0002-0000-0060-0007,Q626,Q1644,od Volhy k Labi,"Vrchlický, Jaroslav",1853,1912,Volga,45.695,47.8975,river,river,Elbe,50.8875,14.2330555555556,river,river," Však ta zůstala jako skála němá ,# noh jeho písně třás’ jen perutěma !# Kol noc a tma – ó volej v šíré kraje ,# od Volhy k Labi projdi slávské ráje ,# rci Čech a Lech a Rus , jdi přes staletí ,# zda Slovan ozve se ti ?# Ó krásný sne , jak plníš duši smutkem ! –",cs-55365
cs,1047_0001-0002-0000-0060-0008,Q626,Q23522,od Volhy až ku Balkánu,"Vrchlický, Jaroslav",1853,1912,Volga,45.695,47.8975,river,river,Balkans,42,22,region,land," my všichni od Volhy až ku Balkánu ,# od Labe k moři , zdeptáni a skláni ,# my musíme v budoucna bíti bránu ;# kdo běh náš dnes by zoužil ?",cs-55366
cs,1054_0001-0002-0000-0008-0000,Q40855,Q1229,od Dněpru až k Donu,"Vrchlický, Jaroslav",1853,1912,Dnieper,46.4964,32.2872,river,river,Don,47.0864,39.2386,river,river," Kde jsou časy , ty můj koni , kdy jsme jeli po ní ?# Slyším v duchu podkovky tvé , do dálky jak zvoní .# Kde jsou časy , ty můj koni , vítr v divém honu ,# předjeli jsme travin mořem od Dněpru až k Donu !# Ať jsme nesli bílé psaní cáru , hosudaru ,# ať vzkaz milky atamanu plný sladkých žárů .# Čapkou mách’ jsem , ty můj koni , cinknul ostruhami ,",cs-55826
cs,1057_0001-0000-0000-0002-0003,Q3255,Q148505,od Uznoima ku Volinu,"Vrchlický, Jaroslav",1853,1912,Usedom,53.933333333333,14.083333333333,island,island,Wolin,53.916666666667,14.5,island,island," Valné Odry na pobřeží# od Vadomu ku Kaminu ,# od Štětína přes kraj Ukrů ,# od Uznoima ku Volinu .# Po svých otců dávném zvyku# raděj vládnu žezlem míru ,# ač říš chová , vědí bozi ,",cs-56098
cs,1062_0001-0003-0000-0003-0000,Q128087,Q5747,od Lesbu až do Palmyry,"Vrchlický, Jaroslav",1853,1912,Lesbos,39.21,26.28,island,island,Palmyra,34.550381,38.269791,ancient city,ancient city," Čníš tu posud jako druhdy ,# Hellas když ti pletla věnce ,# a zvěst lásky sladká létla# od Lesbu až do Palmyry ,# až za sloupy Herakla !# Říše tvá je nesmrtelná ,# od moře jde k moři , hvězdy",cs-56600
cs,1076_0001-0000-0000-0001-0003,Q1587293,Q1014196,od Hartmanic běží k Svojanovu,"Vrchlický, Jaroslav",1853,1912,Hartmanice,49.625260549903,16.372967344933,village,village,Svojanov Castle,49.62747778,16.40844167,castle/fort,castle," jež zřel jednou vyhřívat se v slunci ,# v úvozové cestě kamenité ,# nepravých jež granátů jsouc plna ,# od Hartmanic běží k Svojanovu .# Záhy vytušil svou dětskou myslí# zdravou moudrost v říze drsné řeči ,# kterou hlásal jemu otec Matouš ,",cs-57281
cs,1076_0001-0000-0000-0001-0007,Q584,Q602,"od Rýna tak jako od Dunaje , od Temže až k Rhoně","Vrchlický, Jaroslav",1853,1912,Rhine,47.6662,9.1786,river,river,Rhône,43.3342,4.8442,river,river," s erby podivnými cizích zemí :# z Uher , Němec , Polska , Italie ,# z Francie a Španěl , z Portugalska ,# od Rýna tak jako od Dunaje ,# od Temže až k Rhoně , ku Tibeře !# Co tu řečí ! takto asi zvučel# starý Babel , v rozkaz Hospodinův ,# když v něm nastal všechněch řečí zmatek .",cs-57285
cs,1076_0001-0000-0000-0001-0007,Q1653,Q602,"od Dunaje , od Temže až k Rhoně","Vrchlický, Jaroslav",1853,1912,Danube,48.0951111111111,8.15488888888889,river,river,Rhône,43.3342,4.8442,river,river," s erby podivnými cizích zemí :# z Uher , Němec , Polska , Italie ,# z Francie a Španěl , z Portugalska ,# od Rýna tak jako od Dunaje ,# od Temže až k Rhoně , ku Tibeře !# Co tu řečí ! takto asi zvučel# starý Babel , v rozkaz Hospodinův ,# když v něm nastal všechněch řečí zmatek .",cs-57285
